rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
1,1,00:31:22,56426,56442,1,0,B,1,發短球,1,2,0,0,2,753,494,684,357,654,388,718,565,833,529,,,,,0,1
1,2,00:31:23,56442,56452,1,0,D,2,小平球,1,2,753,494,1,852,412,696,361,681,398,732,572,808,523,,,,,0,1
1,3,00:31:23,56452,56465,1,0,B,2,小平球,0,1,852,412,1,975,502,712,352,716,407,742,585,760,497,,,,,0,1
1,4,00:31:24,56465,56486,1,0,D,3,小平球,0,1,975,502,2,935,457,796,355,791,404,830,584,824,500,掛網,D,對手掛網,AB,0,1
2,1,00:31:35,56813,56830,1,1,B,1,發短球,1,2,0,0,2,608,482,664,358,697,390,619,533,770,556,,,,,0,1
2,2,00:31:36,56830,56851,1,1,C,2,放小球,1,2,608,482,2,491,431,657,349,684,394,616,500,782,550,,,,,0,1
2,3,00:31:36,56851,56912,1,1,B,2,挑球,1,2,491,431,1,767,662,646,357,573,407,651,496,789,575,,,,,0,1
2,4,00:31:38,56912,56924,1,1,D,2,殺球,0,1,767,662,2,467,356,763,349,535,353,703,568,748,664,,,,,0,1
2,5,00:31:39,56924,56950,1,1,B,3,防守回抽,1,2,467,356,2,381,426,749,348,526,342,704,548,739,646,掛網,B,對手掛網,CD,0,1
3,1,00:31:55,57418,57436,2,1,C,1,發短球,1,2,0,0,2,768,436,665,372,753,392,700,561,664,520,,,,,0,1
3,2,00:31:56,57436,57461,2,1,B,3,放小球,1,2,768,436,2,944,459,674,374,772,404,742,569,706,508,對手落地致勝,D,落地致勝,AB,0,1
4,1,00:32:08,57806,57825,2,2,A,1,發短球,1,2,0,0,2,755,487,662,375,649,398,750,562,856,531,,,,,0,1
4,2,00:32:09,57825,57847,2,2,D,2,放小球,1,2,755,487,2,726,435,701,361,693,395,755,566,835,497,,,,,0,1
4,3,00:32:10,57847,57865,2,2,B,3,放小球,0,2,726,435,2,866,428,688,355,670,400,720,584,724,500,未過網,B,對手未過網,CD,0,1
5,1,00:32:25,58297,58315,2,3,D,1,發短球,1,2,0,0,2,668,427,594,388,719,385,695,590,727,529,,,,,0,1
5,2,00:32:25,58315,58329,2,3,A,2,放小球,1,2,668,427,2,640,483,604,398,733,386,690,602,688,523,,,,,0,1
5,3,00:32:26,58329,58341,2,3,D,2,推撲球,1,2,640,483,1,834,370,622,411,740,374,740,578,675,508,,,,,0,1
5,4,00:32:26,58341,58350,2,3,B,2,平球,0,1,834,370,1,662,513,670,410,745,368,747,572,676,506,,,,,0,1
5,5,00:32:26,58350,58366,2,3,D,2,小平球,0,1,662,513,2,758,380,660,394,777,370,767,578,659,526,,,,,0,1
5,6,00:32:27,58366,58382,2,3,B,2,小平球,1,2,758,380,1,885,500,625,374,799,364,772,594,676,526,,,,,0,1
5,7,00:32:28,58382,58394,2,3,D,2,小平球,0,1,885,500,1,746,362,650,360,794,363,769,603,812,530,,,,,0,1
5,8,00:32:28,58394,58409,2,3,A,2,平球,1,1,746,362,1,664,542,717,352,770,390,783,590,850,513,,,,,0,1
5,9,00:32:28,58409,58421,2,3,C,2,平球,0,1,664,542,2,814,351,678,346,742,399,725,582,749,513,,,,,0,1
5,10,00:32:29,58421,58440,2,3,A,2,平球,1,2,814,351,1,910,508,684,344,703,387,700,590,747,513,,,,,0,1
5,11,00:32:29,58440,58467,2,3,D,2,擋小球,0,1,910,508,2,878,433,802,350,642,382,855,599,916,520,,,,,0,1
5,12,00:32:30,58467,58517,2,3,B,2,挑球,0,2,878,433,1,878,668,796,358,733,404,892,614,916,526,,,,,0,1
5,13,00:32:32,58517,58528,2,3,C,2,殺球,0,1,878,668,2,816,360,691,354,872,357,884,677,746,554,,,,,0,1
5,14,00:32:32,58528,58551,2,3,A,2,防守回抽,1,2,816,360,2,1027,607,694,361,898,344,871,698,745,545,,,,,0,1
5,15,00:32:33,58551,58566,2,3,C,2,平球,1,2,1027,607,1,836,358,722,365,855,344,937,633,789,558,,,,,0,1
5,16,00:32:34,58566,58587,2,3,B,3,平球,0,1,836,358,2,590,449,698,374,818,353,913,598,668,566,掛網,B,對手掛網,CD,0,1
6,1,00:32:58,59306,59323,3,3,D,1,發短球,1,2,0,0,2,729,436,665,367,754,386,766,586,681,531,,,,,0,1
6,2,00:32:59,59323,59345,3,3,B,2,挑球,1,2,729,436,1,447,548,674,367,726,410,740,578,719,521,,,,,0,1
6,3,00:33:00,59345,59362,3,3,C,3,殺球,0,1,447,548,2,602,458,650,349,662,408,628,570,594,488,掛網,C,對手掛網,AB,0,1
7,1,00:33:15,59818,59832,4,3,B,1,發短球,1,2,0,0,2,675,490,673,364,703,398,722,560,580,540,,,,,0,1
7,2,00:33:16,59832,59847,4,3,D,2,小平球,0,2,675,490,2,525,382,666,352,682,391,729,568,568,524,,,,,0,1
7,3,00:33:16,59847,59861,4,3,A,2,平球,0,2,525,382,1,860,557,614,362,674,392,716,559,608,488,,,,,0,1
7,4,00:33:17,59861,59874,4,3,C,2,平球,1,1,860,557,1,771,348,596,358,687,396,730,574,554,506,,,,,0,1
7,5,00:33:17,59874,59889,4,3,A,2,擋小球,1,1,771,348,2,914,514,704,355,746,387,833,570,566,510,,,,,0,1
7,6,00:33:18,59889,59905,4,3,C,2,平球,1,2,914,514,1,538,358,742,349,739,388,896,548,635,520,,,,,0,1
7,7,00:33:18,59905,59924,4,3,A,2,擋小球,0,1,538,358,2,609,478,686,349,670,394,912,542,575,529,,,,,0,1
7,8,00:33:19,59924,59945,4,3,D,2,小平球,0,2,609,478,2,452,391,625,350,656,392,776,584,570,530,,,,,0,1
7,9,00:33:20,59945,59966,4,3,A,2,平球,0,2,452,391,1,388,578,544,365,584,405,730,580,503,538,,,,,0,1
7,10,00:33:20,59966,59986,4,3,C,2,擋小球,0,1,388,578,2,428,429,556,347,668,392,633,590,508,521,,,,,0,1
7,11,00:33:21,59986,60012,4,3,B,2,勾球,1,2,428,429,2,891,476,566,351,523,405,512,618,600,518,,,,,0,1
7,12,00:33:22,60012,60058,4,3,D,2,挑球,0,2,891,476,1,484,328,682,347,566,391,803,584,723,494,,,,,0,1
7,13,00:33:23,60058,60070,4,3,A,2,殺球,0,1,484,328,2,539,586,501,320,651,374,573,611,832,587,,,,,0,1
7,14,00:33:24,60070,60085,4,3,C,2,防守回抽,1,2,539,586,1,804,381,483,326,678,369,536,602,851,584,,,,,0,1
7,15,00:33:24,60085,60096,4,3,B,2,殺球,0,1,804,381,2,729,573,562,337,730,368,503,605,833,574,,,,,0,1
7,16,00:33:25,60096,60110,4,3,C,2,防守回挑,1,2,729,573,1,748,388,658,346,736,374,647,596,800,552,,,,,0,1
7,17,00:33:25,60110,60130,4,3,B,3,擋小球,0,1,748,388,2,424,532,666,350,744,388,720,604,872,545,對手落地致勝,C,落地致勝,AB,0,1
8,1,00:33:45,60696,60712,4,4,B,1,發短球,1,2,0,0,2,794,483,688,356,654,394,858,532,616,550,,,,,0,1
8,2,00:33:45,60712,60731,4,4,C,2,放小球,1,2,794,483,2,685,423,683,352,682,400,830,504,625,552,,,,,0,1
8,3,00:33:46,60731,60775,4,4,B,2,挑球,1,2,685,423,1,1043,671,664,355,671,401,774,500,616,582,,,,,0,1
8,4,00:33:47,60775,60787,4,4,D,2,殺球,0,1,1043,671,2,758,366,802,364,581,358,855,568,1005,670,,,,,0,1
8,5,00:33:48,60787,60813,4,4,A,2,擋小球,1,2,758,366,2,522,478,770,353,574,363,1061,674,863,568,,,,,0,1
8,6,00:33:49,60813,60833,4,4,C,2,平球,0,2,522,478,1,520,376,664,343,616,389,614,527,803,639,,,,,0,1
8,7,00:33:49,60833,60844,4,4,A,2,平球,0,1,520,376,1,719,556,544,364,600,411,558,528,782,606,,,,,0,1
8,8,00:33:50,60844,60861,4,4,D,2,平球,1,1,719,556,1,740,362,513,371,680,404,562,532,791,568,,,,,0,1
8,9,00:33:50,60861,60877,4,4,A,2,擋小球,1,1,740,362,2,855,496,625,367,748,398,561,567,820,566,,,,,0,1
8,10,00:33:51,60877,60886,4,4,D,2,小平球,0,2,855,496,1,725,406,741,358,720,388,702,565,851,534,,,,,0,1
8,11,00:33:51,60886,60905,4,4,B,2,小平球,0,1,725,406,2,912,559,727,339,677,388,729,581,808,513,,,,,0,1
8,12,00:33:52,60905,60926,4,4,C,3,小平球,1,2,912,559,2,763,354,740,344,711,391,790,574,675,499,對手落地致勝,A,落地致勝,CD,0,1
9,1,00:34:14,61580,61596,4,5,C,1,發短球,1,2,0,0,1,620,424,698,361,535,385,738,554,625,525,,,,,0,1
9,2,00:34:15,61596,61616,4,5,B,2,放小球,0,1,620,424,2,436,523,680,362,565,388,724,578,643,520,,,,,0,1
9,3,00:34:15,61616,61625,4,5,C,2,推撲球,0,2,436,523,1,430,411,638,352,548,401,587,557,692,500,,,,,0,1
9,4,00:34:16,61625,61657,4,5,B,3,擋小球,0,1,430,411,2,274,552,638,357,513,405,538,556,737,522,出界,B,對手出界,CD,0,1
10,1,00:34:32,62126,62143,5,5,C,1,發短球,1,2,0,0,2,735,424,785,391,579,385,696,568,668,522,,,,,0,1
10,2,00:34:33,62143,62153,5,5,A,2,小平球,0,2,735,424,1,895,488,811,407,607,389,750,557,692,506,,,,,0,1
10,3,00:34:33,62153,62162,5,5,D,2,小平球,0,1,895,488,1,889,406,833,411,584,374,814,583,771,508,,,,,0,1
10,4,00:34:34,62162,62173,5,5,A,2,小平球,0,1,889,406,1,843,490,829,393,571,374,876,576,819,494,,,,,0,1
10,5,00:34:34,62173,62192,5,5,C,2,擋小球,1,1,843,490,2,646,394,846,373,590,359,885,584,831,504,,,,,0,1
10,6,00:34:35,62192,62214,5,5,B,2,放小球,0,2,646,394,2,405,515,827,368,569,370,794,585,765,509,,,,,0,1
10,7,00:34:35,62214,62227,5,5,C,2,平球,0,2,405,515,1,460,364,733,358,536,363,592,576,790,521,,,,,0,1
10,8,00:34:36,62227,62238,5,5,B,2,平球,0,1,460,364,1,682,522,693,350,480,359,559,562,771,531,,,,,0,1
10,9,00:34:36,62238,62252,5,5,D,2,擋小球,1,1,682,522,2,580,388,691,346,484,359,577,565,798,553,,,,,0,1
10,10,00:34:37,62252,62273,5,5,B,2,放小球,0,2,580,388,2,409,478,691,349,512,369,623,561,794,576,,,,,0,1
10,11,00:34:37,62273,62288,5,5,C,2,放小球,0,2,409,478,2,394,434,639,346,542,394,534,503,758,530,,,,,0,1
10,12,00:34:38,62288,62313,5,5,B,3,勾球,1,2,394,434,2,841,461,570,345,495,402,529,508,752,557,對手落地致勝,C,落地致勝,AB,0,1
11,1,00:34:56,62826,62845,5,6,A,1,發短球,1,2,0,0,2,461,472,704,372,622,396,602,522,785,560,,,,,0,1
11,2,00:34:56,62845,62866,5,6,C,2,小平球,0,2,461,472,2,470,378,673,347,628,401,602,496,784,560,,,,,0,1
11,3,00:34:57,62866,62884,5,6,A,2,小平球,0,2,470,378,1,435,479,564,359,679,396,536,532,801,581,,,,,0,1
11,4,00:34:58,62884,62894,5,6,C,2,推撲球,0,1,435,479,2,583,360,583,343,676,385,568,506,794,555,,,,,0,1
11,5,00:34:58,62894,62923,5,6,A,2,防守回挑,0,2,583,360,1,487,593,633,356,674,388,534,486,757,569,,,,,0,1
11,6,00:34:59,62923,62936,5,6,D,2,殺球,0,1,487,593,2,605,358,603,360,779,378,644,529,538,617,,,,,0,1
11,7,00:34:59,62936,62948,5,6,A,2,防守回抽,1,2,605,358,1,508,521,583,351,791,364,667,540,477,640,,,,,0,1
11,8,00:35:00,62948,62957,5,6,C,2,平球,0,1,508,521,2,499,368,553,352,784,364,627,545,433,638,,,,,0,1
11,9,00:35:00,62957,62974,5,6,A,2,擋小球,0,2,499,368,1,808,486,563,349,784,358,568,522,479,604,,,,,0,1
11,10,00:35:01,62974,62985,5,6,C,2,推撲球,1,1,808,486,2,565,354,624,340,776,361,712,511,584,629,,,,,0,1
11,11,00:35:01,62985,63001,5,6,A,2,擋小球,0,2,565,354,1,781,507,659,344,796,352,819,520,669,604,,,,,0,1
11,12,00:35:02,63001,63010,5,6,C,3,殺球,0,1,781,507,2,530,362,655,346,790,353,838,520,598,592,對手落地致勝,A,落地致勝,CD,0,1
12,1,00:35:24,63660,63690,5,7,D,1,發長球,1,2,0,0,1,500,355,682,365,530,384,708,578,722,532,,,,,0,1
12,2,00:35:25,63690,63703,5,7,B,2,殺球,0,1,500,355,2,610,559,651,370,502,356,593,584,795,562,,,,,0,1
12,3,00:35:25,63703,63723,5,7,C,2,防守回抽,1,2,610,559,1,448,339,638,376,508,332,583,583,829,572,,,,,0,1
12,4,00:35:26,63723,63741,5,7,B,2,過度切球,1,1,448,339,1,770,482,670,370,471,328,577,574,820,559,,,,,0,1
12,5,00:35:26,63741,63753,5,7,D,3,推撲球,0,1,770,482,2,722,340,692,361,478,338,686,580,729,515,對手落地致勝,B,落地致勝,CD,0,1
13,1,00:35:46,64345,64360,5,8,D,1,發短球,1,2,0,0,1,712,430,791,388,588,380,773,581,685,530,,,,,0,1
13,2,00:35:47,64360,64371,5,8,A,2,推撲球,0,1,712,430,1,593,570,779,404,596,390,764,584,674,523,,,,,0,1
13,3,00:35:47,64371,64384,5,8,C,2,平球,0,1,593,570,1,557,383,766,392,574,383,736,580,629,532,,,,,0,1
13,4,00:35:48,64384,64395,5,8,B,2,平球,0,1,557,383,1,735,582,734,386,574,380,680,602,626,524,,,,,0,1
13,5,00:35:48,64395,64412,5,8,C,2,平球,1,1,735,582,1,708,389,730,374,562,379,709,591,703,527,,,,,0,1
13,6,00:35:49,64412,64435,5,8,B,3,擋小球,0,1,708,389,2,805,443,742,364,560,377,753,605,663,536,掛網,B,對手掛網,CD,0,1
14,1,00:36:21,65392,65423,6,8,D,1,發長球,1,2,0,0,0,522,351,677,359,536,382,713,572,719,528,,,,,0,1
15,1,00:36:50,66234,66250,6,9,B,1,發短球,1,2,0,0,2,723,494,692,358,651,391,728,568,817,537,,,,,0,1
15,2,00:36:50,66250,66261,6,9,D,2,小平球,1,2,723,494,1,830,413,698,358,679,386,735,570,809,526,,,,,0,1
15,3,00:36:50,66261,66274,6,9,B,2,小平球,0,1,830,413,1,885,481,714,362,718,410,747,572,778,500,,,,,0,1
15,4,00:36:51,66274,66286,6,9,D,2,小平球,0,1,885,481,2,867,356,782,346,738,403,810,576,808,489,,,,,0,1
15,5,00:36:51,66286,66300,6,9,A,2,平球,1,2,867,356,1,1013,568,782,359,743,400,837,558,815,493,,,,,0,1
15,6,00:36:52,66300,66333,6,9,C,3,擋小球,1,1,1013,568,2,932,446,774,356,715,404,848,566,752,509,對手落地致勝,B,落地致勝,CD,0,1
16,1,00:37:06,66716,66741,6,10,C,1,發短球,1,2,0,0,2,716,398,784,392,588,381,699,567,664,527,,,,,0,1
16,2,00:37:06,66741,66778,6,10,A,2,挑球,0,2,716,398,1,956,624,778,396,594,382,776,584,728,504,,,,,0,1
16,3,00:37:08,66778,66789,6,10,C,2,殺球,0,1,956,624,2,845,340,794,345,564,359,943,640,760,554,,,,,0,1
16,4,00:37:08,66789,66822,6,10,A,3,擋小球,0,2,845,340,2,847,446,772,343,562,347,976,670,786,572,掛網,A,對手掛網,CD,0,1
17,1,00:37:20,67161,67194,7,10,C,3,發短球,1,2,0,0,2,639,429,679,365,534,380,742,557,640,518,出界,C,對手出界,AB,0,1
18,1,00:37:36,67614,67645,7,11,A,3,發長球,1,2,0,0,2,435,596,708,371,626,392,722,562,575,534,犯規,A,對手犯規,CD,0,1
19,1,00:39:12,70493,70506,8,11,D,1,發短球,1,2,0,0,1,514,502,574,524,811,538,660,352,697,386,,,,,0,1
19,2,00:39:12,70506,70518,8,11,A,2,小平球,0,1,514,502,2,628,358,566,524,832,531,646,353,708,386,,,,,0,1
19,3,00:39:12,70518,70529,8,11,C,2,平球,1,2,628,358,1,604,530,588,521,805,534,650,355,721,391,,,,,0,1
19,4,00:39:13,70529,70540,8,11,A,2,殺球,0,1,604,530,2,812,389,561,545,837,554,646,355,752,387,,,,,0,1
19,5,00:39:13,70540,70559,8,11,D,3,擋小球,0,2,812,389,2,1102,394,602,560,851,562,634,352,796,376,未過網,D,對手未過網,AB,0,1
20,1,00:39:30,71048,71063,9,11,B,1,發短球,1,2,0,0,2,657,427,712,580,729,524,549,387,733,380,,,,,0,1
20,2,00:39:31,71063,71078,9,11,C,2,平球,0,2,657,427,1,976,566,712,596,704,500,566,399,746,386,,,,,0,1
20,3,00:39:31,71078,71094,9,11,A,2,擋小球,0,1,976,566,2,910,419,767,580,713,508,575,391,796,388,,,,,0,1
20,4,00:39:32,71094,71112,9,11,D,2,小平球,1,2,910,419,1,864,516,875,584,711,512,652,380,848,396,,,,,0,1
20,5,00:39:32,71112,71127,9,11,A,2,平球,0,1,864,516,2,908,346,807,562,713,532,683,357,762,399,,,,,0,1
20,6,00:39:33,71127,71147,9,11,C,3,擋小球,0,2,908,346,2,1202,306,849,588,728,524,699,352,712,406,未過網,C,對手未過網,AB,0,1
21,1,00:39:51,71678,71693,10,11,B,1,發短球,1,2,0,0,2,712,399,731,579,690,532,679,369,794,386,,,,,0,1
21,2,00:39:52,71693,71710,10,11,D,2,小平球,0,2,712,399,1,846,523,730,579,682,512,668,364,786,388,,,,,0,1
21,3,00:39:52,71710,71725,10,11,A,2,平球,0,1,846,523,1,527,360,748,566,719,491,680,364,747,400,,,,,0,1
21,4,00:39:53,71725,71740,10,11,C,2,平球,1,1,527,360,1,937,584,711,586,713,494,619,370,663,434,,,,,0,1
21,5,00:39:53,71740,71762,10,11,A,2,平球,0,1,937,584,2,874,348,706,589,659,504,539,370,685,396,,,,,0,1
21,6,00:39:54,71762,71776,10,11,C,2,平球,1,2,874,348,1,1040,541,924,582,635,548,728,350,847,396,,,,,0,1
21,7,00:39:54,71776,71800,10,11,A,3,平球,0,1,1040,541,2,451,341,970,565,633,550,827,348,759,388,對手落地致勝,C,落地致勝,AB,0,1
22,1,00:40:08,72183,72198,10,12,B,1,發短球,1,2,0,0,2,686,430,716,578,728,518,554,381,728,382,,,,,0,1
22,2,00:40:09,72198,72218,10,12,C,2,放小球,0,2,686,430,2,715,477,706,598,706,518,568,400,739,394,,,,,0,1
22,3,00:40:09,72218,72248,10,12,B,2,挑球,0,2,715,477,1,505,340,731,592,763,503,684,392,730,358,,,,,0,1
22,4,00:40:10,72248,72259,10,12,D,2,殺球,0,1,505,340,2,922,539,652,594,924,566,629,386,579,343,,,,,0,1
22,5,00:40:11,72259,72271,10,12,B,2,平球,0,2,922,539,1,815,368,669,602,982,587,646,373,527,351,,,,,0,1
22,6,00:40:11,72271,72283,10,12,C,2,平球,0,1,815,368,1,1000,552,688,590,1010,594,691,369,515,350,,,,,0,1
22,7,00:40:11,72283,72299,10,12,B,2,平球,0,1,1000,552,1,643,372,748,596,994,567,745,376,549,364,,,,,0,1
22,8,00:40:12,72299,72307,10,12,C,2,平球,1,1,643,372,1,874,514,755,620,949,562,722,379,574,376,,,,,0,1
22,9,00:40:12,72307,72318,10,12,B,2,平球,0,1,874,514,1,669,392,736,608,879,530,695,388,561,376,,,,,0,1
22,10,00:40:13,72318,72330,10,12,C,2,平球,1,1,669,392,1,738,574,818,597,794,524,698,382,556,382,,,,,0,1
22,11,00:40:13,72330,72349,10,12,A,2,擋小球,1,1,738,574,2,749,406,766,600,718,519,718,372,541,376,,,,,0,1
22,12,00:40:14,72349,72368,10,12,C,2,平球,0,2,749,406,1,930,568,733,610,688,505,718,383,519,396,,,,,0,1
22,13,00:40:14,72368,72380,10,12,A,2,平球,0,1,930,568,1,677,364,812,592,688,514,711,365,526,386,,,,,0,1
22,14,00:40:15,72380,72394,10,12,C,2,平球,1,1,677,364,2,898,556,829,594,686,509,694,362,528,374,,,,,0,1
22,15,00:40:15,72394,72407,10,12,A,2,平球,0,2,898,556,1,868,396,779,590,618,525,683,363,539,371,,,,,0,1
22,16,00:40:15,72407,72422,10,12,C,3,推撲球,0,1,868,396,2,616,648,795,591,646,523,730,378,534,382,對手落地致勝,A,落地致勝,CD,0,1
23,1,00:40:35,73006,73021,10,13,C,1,發短球,1,2,0,0,2,792,484,700,567,870,542,656,371,760,395,,,,,0,1
23,2,00:40:36,73021,73036,10,13,B,2,小平球,0,2,792,484,1,873,369,710,560,844,520,660,363,750,393,,,,,0,1
23,3,00:40:36,73036,73060,10,13,C,2,小平球,0,1,873,369,2,440,550,755,574,795,494,754,357,698,404,,,,,0,1
23,4,00:40:37,73060,73075,10,13,A,2,平球,1,2,440,550,1,470,370,613,573,863,523,680,355,590,378,,,,,0,1
23,5,00:40:38,73075,73095,10,13,D,2,擋小球,0,1,470,370,2,371,518,495,567,872,547,662,355,538,353,,,,,0,1
23,6,00:40:38,73095,73127,10,13,A,2,挑球,1,2,371,518,1,484,327,510,553,829,557,650,354,535,370,,,,,0,1
23,7,00:40:40,73127,73138,10,13,C,2,殺球,0,1,484,327,2,602,554,520,578,843,574,488,325,603,374,,,,,0,1
23,8,00:40:40,73138,73171,10,13,A,3,擋小球,1,2,602,554,2,910,459,562,575,847,584,452,314,626,368,掛網,A,對手掛網,CD,0,1
24,1,00:40:59,73709,73725,11,13,C,1,發短球,1,2,0,0,2,660,483,578,521,792,538,688,372,596,390,,,,,0,1
